tweet_id,author,content,label
1963722413,Esotericstyle,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,0.00
1963722504,LafeJordan,@Mulla8285 Oh noooooo!!!      I'm so sorry!!  That sucks hard!,0.00
1963723124,Elaine_11,@Slayer_89 I feel so sorry for her  hope she dnt cry 2nd time,0.00
1963723323,305Amanda,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..,1.00
1963723433,willowsmummy,@Mollieandme When oh when are you coming back for a gig in Scotland? I had tickets to see u last year but was in hosp wit gallstones!,1.00
1963723488,ejf11,HollowbabesHere comes the utter shite #bgt &lt;I completely agree,1.00
1963723772,Army_of_Id,"@redbloc whats twhirl? I've some work to be doing over the weekend thank god so I'm probably going to miss it red, sorry",0.00
1963723889,euskir,"@siggidori sorry, I'm creating a new comedy style &quot;bad joking&quot;",0.00
1963723962,MissLexiKlaire,Omg i'm going to robinson with tyler wfm. And i freakin miss anthony  ugh today kinda sucks. Lex&lt;3,0.00
1963724025,SpicySammi,@YAphilJ phil! I miss you gracin ya with your presence I haven't been on much  what's new?,0.00
1963724179,glasgirl,"@nikkeekristen Yeah, it says that at the bottom  21+, and must be available to live there from Aug 19th to nov 2nd, roughly.",0.00
1963724300,MandyPandy32,@eBlondie I know...heartless souls,0.00
1963724449,bazanna,@westlifebunny my days been aight! been cleaning mostly! went to mcds to check for hader toy..no luck  so i ate chickfila,0.00
1963724510,xsarah6192,Work in that heat is horrible !,0.00
1963724576,Space_Jockey,"@genejm29 I spoke too soon  Still a nice evening, but lots of broken cloud coming in from the south.",0.00
1963724755,revmink33,The only thing about preparing 5 sermons in one week is just when you think you are done...you have to prepare the powerpoint slides,0.00
1963724962,bondless,"@thatdamnninja Oh, okay. Every so often I get this random taste of blood in my mouth that makes me go &quot;eww, blood&quot;.  Haha.",1.00
1963725324,laurenvharrison,hollie steel  bless her. but go dreambears &lt;33333 hahahahaha,1.00
1963725411,stargirlxo,Awwwwwww holly,1.00
1963725511,AllAboutTravel,Waiting for my cell phone to dry out.... it went swimming in bowl of water earlier,0.00
1963725618,nathidg,"@lobsterandswan It�����_s a beautiful blog, but I�����_m not able to acess it anymore!!",0.00
1963725748,DebbieJay,@ruthnin An expense I could do without at the moment,1.00
1963725869,joetheblow,"Being unable to have booze on a Friday, indeed the entire weekend, actually hurts",0.00
1963725877,ShayAmour,stressed beyond BELIEF. need a nap,0.00
1963726274,michalhay,"@davidcrow @cspin and I suppose, until we have more bike lanes, the roads aren't safe enough to pull your kids in bike buggies/trailers",0.00
1963726342,Mim_blablabla,awww poor little girl on britains got talent,0.00
1963726432,Courts_Westlife,Aww the little girl on Britain's Got Talent!  I actually love Ant n Dec!  Oh an' Simon Cowell. ;),1.00
1963726956,HeheBlink,Left poor fred!(boyfriend) in the alice in wonderland ride !  oops sorry fred! Argh!,0.00
1963727501,kit_kat1990,@hollie__ Aww bless her. She's one of my faves,0.00
1963727607,Brandystrippers,@ShesElectric_ more than youl ever no ! !! ! !!   xxx,1.00
1963727965,ReScUeMeGoD,@Nahtuhlee Why no sn... o. yeah... Sad day.....,0.00
1963727972,atomickaro,too many meds. sleeepy sleeepy. I hate being sick,0.00
1963728060,KauryP,sees the finish line disappearing in a plethora of emails!!!    WAH!,0.00
1963728281,MusicIsHealthy,@xxAnnaSxx oh I'm sorry for that. how old was your grandpa?,0.00
1963728622,tombrazelton,"Plan for this evening: dinner, shopping for dress shirts, watching Up, going to bed. Plan for Saturday: Funeral for a friend...",0.00
1963728657,FruitFlyy18,Man tha mojitos from earlier got me feelin type funny. Hope I don't get sick  http://myloc.me/20DD,1.00
1963728808,eventide89,@dylanxtra awwwwwwwwww  thats jus...awwwww.did she get to start again like?,1.00
1963728948,drealuvsyou,@kiieeeee yaaay for u cleaning ur room. I said hi to u the other day &amp; u didnt write me back,1.00
1963728956,GreenFreakii,in Mallorca. Want to play guitar   When i come home I'm going to buy the mcfly dvd first :]],1.00
1963729025,JustYassy,@mitchelmusso I want to call you but it would cost to much  But Maybe my parents will say okay =D,1.00
1963729133,lovejonas_x,@gfalcone that made me cry  poor hollie xx,0.00
1963729300,lipodoc,"@jcubed1 totally agree, but she always seems to be henpecking John, even before the cheating thing",1.00
1963729331,chaletfan,#BGT That poor kid,0.00
1963729397,loveyourfat,@KittyBuffieKat I know Buffie. I am sitting in my office instead of going to see Ms. Kane. Major bummer,0.00
1963729792,tangledupinme,&quot;I think you should know this. He's going to break up with you. And I just had to tell you. I'm sorry. I know you love him.&quot;,0.00
1963729843,DonatiFamily,@stoc just found out they are closed on mondays!  working on a backup plan,1.00
1963729905,brandon_powell,I need a new iPhone case but I am broke.,0.00
1963730478,davebrook,I sure do hope it becomes 4:20 this afternoon ...,1.00
1963730719,jordan_davis,@Sam4God How is she spoilt? She's like 10? 11? That was hard for her to be put up in front of 14m people.  She's really young.,1.00
1963730791,Justin_Guest,is sad his wife is in Florida while he's sick in Lexington...,0.00
1963731036,sheakespeare,@laurenosaur I would love to but sadly I have to work,0.00
1963731537,hedejeh,I really like Lady GaGa's &quot;Paparazzi&quot;...  #whatshappening,1.00
1963731845,mrscchowds,@starfish1211 - what! That's so horrible! I'll be praying. Poor thing.,0.00
1963731931,Akrobatik,sizzling outside. Work inside = double,1.00
1963732040,CleanerLife,"@genglo ouch! I can't even look at that one, just knowing it exists it enough for me",1.00
1963732173,btrflymom,Finished up cleaning my desk at least. . . office is looking empty. . .almost time to be in the car for 1 1/2!  #fb,1.00
1963732221,chloemcfly,@jessiiemcfly oh but that girl  but AIDAN!,1.00
1963732226,VoniaPerna,@Jason_Inc Sounds good. I still like Fridays although it means for me that I have to go to work tomarrow,0.00
1963732285,j3lli,no phone  i knew i should've charged it last night. SIGH,0.00
1963732474,cycoivan,"Not making good time, fucking Chicago traffic  - Photo: http://bkite.com/07XOh",0.00
1963732854,hettiefur,@mitchelmusso  imnot aloud to call you!but i think your awesomeily!xx,0.00
1963732959,JordanLeigh121,"stuck in anniston, mississippi. because we got in a car accident :\ now im scared to drive  boy drivers ed should be fun this summer D:",0.00
1963733027,zubinsaxena,I have an IQ of 136 only.. :O,1.00
1963733051,cycoivan,"Not making good time, fucking Chicago traffic  - Photo: http://bkite.com/07XOi",0.00
1963733061,lyssa_fee_crump,@robertpwilkins i should have left them alone. now they hurt  so no run and adter i fianly had a shower and washed the paint off ...,0.00
1963733110,coolkid212,why does twitter hate me i cant put no photos on my page,0.00
1963733158,VickyTyler,@love_Jamie I guess  ! I was really suprised..,1.00
1963733437,TabyCat74,@robineccles Indeed I did get your song however am unable to listen.,0.00
1963733695,tara_jackson,In an office on a Friday evening,1.00
1963734020,RevShaneWarren,"Enjoying a beautiful day off by hanging around the house. Pam is making a cake, but she won't give me any",1.00
1963734043,TheRealJerri,@erockett89 i wish i was home in bed naked,1.00
1963734385,jessikawesson,aww bless her  give her a chance ..,1.00
1963742029,hmichelle05,So off work about to do what I don't know I'm exhausted,0.00
1963742665,_Klaudia_,yay im out but i have 2 ride home  have 2 take tha yellow limo..super gay,1.00
1963742668,jaimedurante,@aaronhoskins I fucking miss that band so so much,0.00
1963742691,lil_Ccamp,wish i was going to prom!!!!  oh well..going to go wish my girls good luck!! then going to good oll APPLEBEES!!! yumm,0.00
1963743145,steflack,@mattchung I GOT IT! i hope i get off of work in time for UP   want my job?,0.00
1963743325,srfnkttnLA,miss my hubby already!,0.00
1963743406,enricopulatzo,@wonky73 I'm just too busy these days to twitter or blog,0.00
1963743820,ETown_Lesley,4am Hubby's alarm-song playing was &quot;Blame it on the Alcohol&quot; Of course I couldn't get back to sleep after cause thinking of Joe on cruise,1.00
1963744022,illustar,@randiellen03 Nofair! My BK only had Uhura and Nero left.,0.00
1963744042,laffytaffyroxx,Bad day  The day you realize what mess you've put me through will be one of the happiest days of my life...,0.00
1963744098,hannidbA,Well off the clock twitter friends. Sidenote: I hate commuting in heavy rain,0.00
1963744190,ersabi93,Checking out Twitter Trying to find people I know....Unfortunately no one I know uses this website,0.00
1963744251,brentforrest,@martiningram that's a brilliant idea! only one buzz though,1.00
1963744566,courteneybone1,need to cheer up!,1.00
1963744705,KaKuBby,at panera for lunch  byyy myself  aww,0.00
1963744960,SQLChicken,@SQLDBA Sorry  I'll make sure to bomb in talk at SSUG next month as penance ;-),0.00
1963745250,lacanvasser,i can't find my tennis racket!!,0.00
1963745268,Sindurella,"needs water, paper towels and coke from the store but feels too sick to go get it",0.00
1963745410,sparkboy59,"so, why the hell are we going to school for 2 hours next monday and tuesday...dumb snow days and thier lame rules...my mom making me go",0.00
1963745838,rain_holly,I will be missing all of the 1st game tonight. Maybe i will get lucky and be home in time to watch part of the second.,0.00
1963745924,franticplanet,"@IainLiddle When balancing a chair on my chin in the sixth form common room got nothing but sneers, I hung those balls up for good",1.00
1963745957,Jenniewrenbird,"@suzziequeue  Yes thanks, its been great. Soooooo not looking forward to Monday",0.00
1963746000,itf,"@yankeeragu I think they're really good, so that probably damns them to obscurity.",1.00
1963746130,pschiendelman,"@biphenyl I hope you have someone to spell you so you can wander a bit! Man, I feel like signing off Twitter for a couple of days.",1.00
1963746242,bpagano12,"four shots of novacaine in my mouth  my right cheek is totally numb, booo.",0.00
1963746728,Laurabeth6,Awwww holly!  x,1.00
1963746776,rozoonthego,@djirie  that would mean me babe! but Fcuk it my name @rozoonthego is SUPER FREAKIN COOL! I give myself a pass! HA!,1.00
1963746818,mandaford,Helping my cousin get ready for her 8th grade dance...she is growing up,0.00
1963746995,UzimaCollective,@justkappa hey there hunny! I have missed you. No calls..or emails...,0.00
1963747145,TheArtMan,@CagneyArtist ~ Sorry the response to my assistant job has already been filled. Please check back soon.  I'm sure she will not last long.,0.00
1963747229,oliviajuliana,@TiffConnFTW cause theres no party,1.00
1963747517,iheartrice,@2flutterby  Hang in there! Drink some hot coco,1.00
1963747842,JJSchuster,Tonight is the last Jay Leno late nigt show,1.00
1963747853,Blackittyblack,@Flesheater,0.00
1963747892,phreshtadeff,@MadisonApril lol haha fresh to death lol ha ha I love and miss u 2 id almost given �����_ on u cuz u nvr respond 2me  but u did today! Luv u2,1.00
1963748015,kane8771,at home and sore knee,0.00
1963748040,sketchbug,- thats my hair guys. oh dip i gotta go!  on-ee two minits leff . . .,0.00
1963748582,Dreamyeyes,Gotta sleeep am so tired  good night tweeps!,1.00
1963748798,circusrunaway,"@justinobey I forgot that was tonight! Was planning on heading down to the Cask, that might not be such a good idea",0.00
1963748845,GillyWillyWo0,"@GavinHolt awwwh no way, i was well bubblin!",1.00
1963748856,mguic,@AngySTHB  Its not funny. The bump's not going away.,0.00
1963749299,HiHillaryyy,@TheRedHood its my going away partyyy @mandydiblasi 's.  you should come!,0.00
1963749812,helladrea,"Yrbook signing w/ evryone was fun, I'm gna miss evrything",1.00
1963749910,MileyRocksMySox,@TJSilver Yeah it sucks i tried to ask a Q 2. But they never answered.  But i loved it when joe hugged nick.,1.00
1963750114,stephysparrow,@jmelencholy I'm having lunch already  ur a lil late buddy!,0.00
1963750203,NillaLove,listening to music!! my phone just died on me  !! Can't find my charger... my brother needs 2 stop taking mine without asking!!,1.00
1963750425,xxnicky,"that little girl on BGT  omggg, how can people not feel sorry for her?",1.00
1963750533,hangontomato,grrr hate when i make careless mistakes on docs i give to my partner,0.00
1963750563,Arrilou,"Omg, watching Hollie Steel's crying is so so painful  #bgt",0.00
1963750702,kinkouin,"@stoya limited web access? i thought europe was a lot more &quot;connected&quot; than we were. regardless, have fun, i've never been to europe",0.00
1963750715,simplyl,I want a fake BLT....,0.00
1963750793,LostDeeJay,Arghhhhhhhhh... i can't keep up with these TwitterBones peeps,0.00
1963750817,PaolaaVintagee,"hey @mitchelmusso please reply me, i can't call you im from Mexico and i don't know the code  love you",0.00
1963750900,PaolaaVintagee,"hey @mitchelmusso please reply me, i can't call you im from Mexico and i don't know the code  love you",1.00
1963751133,McGladreyPRNews,Leno's last show tonight.,1.00
1963751326,katereilly82,"@greatkingrat hey i forgot about that, ask steve to take mine down mate. I do look like Liam from shameless!",1.00
1963752431,sydneyyves,on my way to driver's training,1.00
1963752474,twinkles86,Aww I got to see my 1st grade teacher's last day before she retired,1.00
1963752625,JMonse,@theroser i miss you SO much-o,0.00
1963752984,melissasmission,@dapass  http://twurl.nl/goljwp is what i get when i try to add a new post,0.00
