userid,catid,rating
22314621,18265,2
22314621,12889,1
22314621,12899,2
22454361,8144,18
23071559,6858,18
69690,5323,4
69690,5075,1
1916426,7845,1
2447590,10746,26
2447590,10447,18
5845349,12899,1
6263646,11881,6
7755981,19419,1
7755981,9893,1
7867871,1233,24
9030297,10265,4
10342964,12899,1
11458287,8130,4
11458287,12370,1
11458287,16366,2
11458287,8144,28
11458287,12934,1
12267641,5494,11
12267641,5370,2
12267641,5212,2
13783784,10265,4
15436679,12370,1
16457097,12899,1
16457097,3651,2
16457097,17166,6
16889367,4,1
17714722,19089,2
18081641,19245,6
18081641,9750,8
18081641,11000,8
18081641,8714,8
18081641,10746,6
18081641,10128,8
18081641,10099,8
18566065,18265,6
19319229,13784,12
19459015,18265,3
20854790,12315,1
21401835,6856,2
21557674,16366,1
22092815,3651,5
22092815,8144,3
22092815,7229,1
22092815,16366,2
22124367,8114,1
22124367,16366,1
22124367,8144,40
22227385,10207,1
22711908,10746,2
234482,1233,2
1796285,18265,14
2440027,17596,3
2440027,8714,8
2440027,12548,1
2440027,8433,14
3477173,10265,2
4052195,8759,6
5331084,18265,6
6954990,8144,1
6954990,4283,1
6954990,17385,6
6954990,4341,3
6954990,4319,3
6954990,11772,3
7871804,10746,6
8253853,4628,2
8384705,19040,8
8384705,12899,2
13364622,10544,5
13364622,11880,1
14367973,18265,22
14746890,7378,7
17118013,8367,1
17118013,17189,2
17118013,7225,1
17118013,19656,6
17118013,8665,1
17118013,9516,2
17118013,5570,1
17118013,7354,10
17118013,19805,2
17118013,17620,1
18413287,17943,2
18413287,3651,1
19481769,18265,1
19689098,12899,2
19846340,8144,2
19846340,18265,11
22936102,17385,2
22936102,13087,2
22936102,13134,12
23072105,19089,1
3759306,3092,6
4984513,18265,1
5442202,18253,2
5948182,4516,2
7173338,19656,10
7581053,18265,3
7581053,12899,1
8272489,6858,6
8402041,3309,6
8560281,8510,18
8560281,8812,2
8560281,8810,6
9508716,9893,3
9508716,19089,2
9508716,12370,2
10191356,6494,2
10191356,6482,2
10191356,6349,16
10191356,6444,6
11014346,16686,2
11683355,12370,1
11740133,12899,1
13654626,3309,2
14811996,13902,2
14811996,3651,10
14811996,7757,2
15073515,915,22
15408199,1220,6
16264406,12899,1
16275493,7378,1
16581380,1344,6
16581380,1233,6
18084445,12370,1
18084445,17624,2
18713699,12370,1
18842178,8144,1
20367534,10,2
20396485,10223,6
21775904,18853,6
21775904,19089,2
22445101,12370,2
22715975,19040,2
33445,915,2
33445,19656,5
52919,1233,3
52919,1345,1
52919,1232,1
163955,10275,4
163955,10271,1
262333,1233,4
1855010,7759,2
1855010,6858,6
2119633,5108,5
2119633,5029,2
2565314,8815,2
2893108,12899,1
5029442,12494,3
5029442,6125,2
5029442,6012,2
5029442,6252,2
6053814,3092,2
6971733,12899,1
7888018,6012,1
9149397,18844,1
9149397,19089,1
9149397,18828,2
9863305,10594,1
9863305,10265,9
10473987,18265,7
11667075,17562,1
11667075,12370,1
12852360,12370,1
13070417,10746,2
13070417,10594,1
13070417,16065,1
14004164,10641,2
14495626,11881,2
14659000,11880,1
14816173,7378,8
14816173,7759,2
17172716,17943,2
19225332,11021,1
19225332,12370,1
19225332,18943,1
19225332,11039,6
20838131,4516,2
274145,5782,2
955021,13901,2
1859710,9329,7
1859710,9495,1
1859710,11447,2
2554127,18265,10
2678698,8144,2
2678698,16366,6
3590702,6252,2
4293037,18265,6
4323899,16957,4
4646356,12899,1
6385610,12370,1
6385610,10594,2
7279146,2135,2
7279146,336,3
7279146,1321,2
7279146,1345,4
7574545,13881,2
10090454,17071,8
10090454,12899,1
10102571,12899,1
11163987,5782,1
11217263,12370,1
11217263,18265,1
11838078,12005,2
11946185,8759,13
11946185,5709,4
11946185,5690,4
12985262,11371,9
12985262,11342,2
12985262,14282,1
12985262,11196,2
12985262,11412,1
13816076,17562,2
14298068,10593,1
14298068,10746,12
15201885,18265,14
15424210,8144,2
15424210,3651,1
15424210,16366,1
15843516,3088,3
15958933,19501,1
15958933,3651,1
15994908,6460,3
15994908,6444,1
16548670,8990,1
16548670,7047,7
16548670,431,15
16548670,11772,7
16548670,9787,1
16548670,10641,17
16548670,8367,2
17242627,6858,2
17242627,13087,2
17242627,19656,64
17980279,19656,1
22088534,16851,2
22088534,17166,12
23027976,19089,6
23027976,8144,1
271427,6482,2
271427,8144,8
2448854,18265,9
2575959,17187,1
2575959,10746,4
2575959,19419,14
2575959,18870,19
4187201,18837,3
4187201,18828,1
4465653,19040,2
4861636,10071,2
4861636,12370,1
4861636,17568,1
4861636,16997,1
8141286,11919,18
8141286,11880,1
8243981,41,4
8243981,1127,12
8243981,3190,36
8243981,1084,22
8243981,3092,28
8243981,1345,2
8243981,1233,46
8685653,17943,2
9830777,9843,6
9830777,3309,8
9830777,12370,1
10219696,18265,1
10219696,10271,1
10219696,10275,2
11777531,19656,1
13228638,18265,12
14727560,12370,1
15421945,12370,2
15421945,6846,17
15421945,6482,2
15887636,8144,3
15887636,10746,2
16090284,18265,2
16193178,8144,11
17594257,12899,2
20297534,10594,2
20297534,10746,4
20817956,11039,4
20817956,12370,2
21401258,15082,7
22836380,8144,32
22836380,16366,1
505712,8759,2
644752,915,32
1336326,12370,1
2437227,19656,4
2437227,13087,5
2822127,7378,2
3525009,12370,1
4086280,10181,4
5371177,18844,1
7178702,9893,2
8446085,1379,8
8446085,12370,2
8563721,10746,25
10067285,12899,2
12372761,12370,1
12372761,12606,1
12372761,12726,2
13323221,1345,8
15509223,18265,2
15901585,16366,1
16583503,12315,1
16694774,10447,2
17004262,19656,3
17004262,11999,1
17004262,17568,1
17004262,18265,1
18176140,16366,1
18176140,7378,4
18176140,7931,1
18176140,7928,1
19397070,10137,2
20497764,913,1
20497764,1012,27
20497764,1011,1
20497764,12370,1
21081082,6856,1
21081082,12899,1
21639644,2268,6
21639644,2331,10
21639644,1345,15
21673134,4287,2
21673134,15389,1
22210368,1233,4
1443118,19089,1
1563708,17264,3
1998666,18844,3
1998666,19501,1
2438001,9618,8
2438001,11772,40
2438001,5782,4
3148373,12899,1
3148373,18265,1
4110164,10544,9
6142556,10746,1
6290929,11974,2
8001316,11999,2
8001316,9835,12
10988379,18102,8
10988379,19034,1
10988379,18265,2
10988379,19074,2
10988379,18723,1
11549127,18844,4
11823072,11931,3
11823072,10594,1
11823072,16205,2
11823072,11772,10
11823072,11919,6
11823072,10746,6
12322892,16805,1
12322892,16864,3
12339722,9258,2
12872907,10265,4
13187785,18265,8
13309170,8144,4
13829599,10641,4
14989038,12726,7
15148694,12370,1
15148694,1084,32
15171950,6295,2
15171950,6842,8
17019522,10442,2
17019522,10746,1
17019522,10594,18
17165063,12899,1
17584011,13087,1
17933158,18265,1
17933158,17383,6
22178079,3651,6
22477029,1233,12
22477029,197,6
22477029,1127,8
22477029,915,12
168903,12081,21
1196482,3651,2
3590035,18265,6
3590035,12899,1
3590035,12370,1
3733486,11881,2
4208776,12370,1
4309640,10594,2
4773050,11039,2
6055927,18265,10
6055927,18257,8
6594461,18828,1
6594461,18853,32
6594461,18844,2
6594461,18690,4
6594461,18850,3
7524257,12370,1
7524257,18265,13
8401895,18265,10
8448141,11039,2
9274831,19501,1
9274831,18853,33
9274831,19089,3
9755109,2158,2
10881416,12420,2
10881416,16782,1
10881416,10265,8
10881416,12370,1
10881416,10279,4
12354598,17361,1
15194128,16653,1
15194128,6856,1
15292375,12005,2
15292375,9893,3
15383599,12899,1
16346222,16366,1
16928504,10746,2
17252408,10137,2
17725725,8144,2
17725725,8114,1
17932634,7354,6
18303240,3651,2
18303240,12764,6
18303240,13742,2
18303240,12842,2
18303240,18853,6
18303240,12726,4
18303240,19501,6
18394008,15065,2
18394008,8144,40
18394008,8130,12
18394008,8023,2
18394008,19656,3
19209301,16366,1
19209301,6858,12
19220841,3561,6
20394484,11880,1
20394484,11931,1
20394484,11933,4
21046847,3309,10
22206823,10746,2
22328331,6858,19
22704859,12748,9
531906,19633,1
531906,13087,9
1326049,11974,1
1326049,10404,10
1389239,18265,4
2038685,10442,2
2038685,7076,2
2091032,19638,1
2091032,10544,2
4405289,8144,18
4405289,6858,4
4761315,19656,2
4761315,12370,2
7879958,12370,1
10111107,10746,2
11527428,10594,6
12045654,18265,2
12159611,6290,2
14742229,8340,1
15960377,325,1
16012143,16366,2
16674596,10594,1
18219110,12370,1
19084043,3309,1
19084043,8815,6
19084043,4725,4
19084043,17489,2
19093026,12433,2
19093026,18265,1
19302087,6444,2
19602713,1379,4
19902206,12370,1
20870718,6337,2
21742580,4922,1
21742580,10746,3
21986187,10746,2
1741981,7884,2
1779088,18265,3
3257387,12370,1
5671510,6858,4
5671510,12370,1
5671510,16366,2
6526463,16753,1
6951240,18148,4
7303797,18265,17
8385015,18853,2
8385015,12618,4
9955818,10746,2
11022860,5391,7
11022860,10404,1
11123473,12370,1
11123473,8144,1
12411404,16868,17
12411404,16854,1
12625590,10271,1
12625590,12899,1
12763903,7378,16
12763903,7928,1
12763903,12370,1
13940186,10746,2
15411275,11597,1
15411275,11671,2
15746506,18265,9
15846215,16854,1
21176265,18853,2
21514283,4516,2
22108636,3309,7
22108636,3092,6
22681273,18265,4
22681273,8951,34
22681273,11019,4
529829,4341,1
1652349,6858,2
2315385,18265,7
3640379,8714,2
5093593,10656,2
5956626,18265,1
8067025,7250,2
9813555,10746,12
12181386,11000,9
12266341,16653,1
12568188,18830,1
12607271,10746,22
13998364,17166,4
13998364,12899,1
13998364,18265,3
14253901,15678,1
14253901,5979,4
14720075,3092,4
14720075,3238,18
14838682,7076,4
14838682,7310,2
16765483,17943,2
17526869,3651,15
17562788,16957,2
17562788,16868,3
17562788,17020,1
17750039,16065,1
18405231,16784,6
19309142,16283,3
19309142,7378,6
19938274,12370,1
20050615,10656,17
20050615,10641,22
20818903,11881,2
20936884,6444,2
20936884,6571,1
20936884,6482,1
20936884,6460,2
21407423,3190,1
21407423,3238,12
21407423,915,4
21407423,1233,96
21407423,1084,1
22319343,12005,2
22319343,9843,20
22319343,11772,1
22907440,3309,4
1423135,12370,1
2122442,19466,4
3074007,8144,4
3869885,17166,4
4870929,3651,14
6098554,8144,2
6098554,6856,2
6712961,18265,4
7871341,11371,4
8896147,8144,2
10071247,5923,2
10231531,10265,2
10231531,18265,2
10231531,4892,1
10383908,12899,1
11541521,8144,5
11541521,12370,1
11910219,8144,6
14854608,12370,1
14854608,4516,6
17047587,18265,5
17365513,11999,1
17445560,336,11
19008919,12899,1
20820030,11039,8
21180569,8144,4
21180569,6858,4
1397367,12842,22
1397367,12675,2
1860565,16366,1
1860565,12899,1
3023237,16957,2
4212180,12005,2
4569456,10271,1
6299367,19501,3
6299367,18914,2
6299367,8714,11
6299367,18853,2
7428886,3651,2
8696944,6858,2
8696944,8144,5
9862340,197,8
9864653,12370,1
9884200,4905,13
9957029,12899,1
10983806,18265,19
13189602,2638,1
15651271,10991,1
15651271,10594,4
15651271,10746,14
17523514,9893,2
17523514,6125,1
17523514,12081,7
19462319,12422,1
19462319,18222,1
20382168,3309,2
20971572,6856,1
20971572,6858,3
21047351,11039,4
21047351,10137,1
21047351,10265,18
21486195,12370,1
22118850,6858,4
22118850,16366,1
22227676,11021,2
22227676,3238,2
22227676,3088,1
22435592,18265,3
22435592,18253,1
22698259,10746,6
22698259,10275,2
22698259,10271,2
23055758,8815,4
478475,6858,22
583045,10746,6
583045,12370,2
1057123,12370,1
1288458,18837,2
2345550,10594,3
2345550,10746,29
2655304,11000,2
3878407,12899,1
4521221,18853,3
4865789,5039,2
4865789,12519,28
5091441,12899,1
5140811,19447,8
5140811,8815,1
5436863,5923,19
5436863,5869,11
5436863,5372,6
5436863,5979,30
5436863,5472,3
5436863,5437,25
5436863,5600,12
5436863,5886,6
5645766,18265,1
6418058,6482,6
7291452,17385,6
7318326,18265,1
7665760,6012,1
7891917,4341,2
9036900,3651,20
10066657,3651,19
10567925,12899,1
10869087,3651,1
11101565,1598,1
11496838,16806,1
12378327,18265,5
12378327,12370,1
13788104,18853,2
14469017,18265,2
18047699,5391,2
18984624,18265,5
19442588,6858,2
19442588,8144,2
19455496,10594,6
21538827,3309,16
21538827,12370,13
22322663,12370,3
22322663,10010,5
22322663,4287,1
22322663,10009,2
22322663,17803,16
22380651,13987,4
22380651,12899,1
22673807,18265,2
586890,12370,1
586890,3651,2
590913,18265,2
1623799,10594,6
1623799,10985,2
2214608,12899,1
2545404,9618,2
2545404,11772,2
2545404,9258,2
2545404,11671,4
2545404,10746,14
3962010,12370,3
3962010,17943,2
3962010,7909,2
4851755,3651,6
4851755,12370,3
5713372,7378,1
6480940,12899,1
6480940,17562,6
6480940,17568,3
6850243,913,2
6850243,3092,11
7907887,10641,2
8189388,18265,1
10375541,12899,1
11005408,12370,1
11690326,6858,4
13508378,9750,5
15497696,16366,1
16331860,18853,2
17235203,11711,1
17247826,18265,1
17247826,11039,22
17247826,9385,4
17247826,9495,1
17247826,4892,1
17247826,11021,4
17735173,3190,2
21164971,12899,1
21772680,1127,2
22486233,4341,8
22486233,4374,12
23036585,17189,1
501526,8815,4
2996715,8023,2
3165308,10593,1
3558422,10108,1
3558422,10746,1
3558422,9750,8
4423110,10594,2
4423110,10641,2
4656703,4628,2
4727447,11039,2
5301516,16957,2
5301516,16782,2
5301516,16899,16
5493325,19074,8
5493325,10746,2
5493325,19089,1
5493325,19011,1
5493325,16065,1
6599714,6747,2
6716900,5108,4
6838215,19656,32
7197931,3651,16
8022217,8144,2
8022217,8510,1
8725084,12346,1
8725084,17140,2
8725084,18265,2
9060408,12899,1
9371948,12370,1
9371948,3304,2
9759252,8144,1
9830508,8144,2
9830508,16366,2
10301556,12899,1
11841528,6012,3
12159179,6516,6
12262768,13087,2
12262768,19656,10
13431290,1345,19
13883350,11881,4
13908910,11772,2
13908910,16979,2
13908910,10447,2
14085270,18265,1
14118800,7702,33
14118800,19419,42
14118800,13512,2
14122641,13902,4
14122641,3651,4
14388569,5923,2
15792027,6012,3
17956890,9329,6
17956890,9385,3
18670745,16366,1
21864681,14894,5
22328993,1345,2
4460,3651,6
640459,19805,6
967949,475,2
967949,12899,1
1290847,10594,1
3672407,12370,1
3672407,8144,10
3820911,8144,23
3936204,10071,2
3936204,10128,1
3936204,10207,1
3936204,10231,5
3936204,10181,5
3936204,10099,3
3977501,16366,1
3977501,12899,1
7524248,18265,7
7524248,4374,2
8791064,18265,7
9952539,7378,1
10222550,12899,1
10481153,19627,1
10481153,19656,3
10985170,17562,2
11249328,10192,2
14304963,6714,1
14833495,18265,5
15001348,4892,1
15001348,12899,1
15614609,8144,4
15614609,9824,2
15614609,6645,46
15614609,6747,6
15614609,2907,6
15614609,11999,1
15614609,2767,1
15614609,7155,2
15614609,6675,8
15614609,9893,4
15740456,8144,18
16930170,197,11
17199121,19089,6
18785622,8144,14
18785622,18265,8
18785622,6858,10
153265,9835,6
465400,11881,2
2590558,12370,1
3616456,12370,1
3616456,19419,1
4170960,19089,3
4170960,19656,6
4669821,10594,2
5139177,8023,14
5139177,8021,3
6136667,4374,6
6759023,16366,3
6997230,5923,2
8603295,12899,1
8916793,16366,1
10064511,18265,4
10529770,12332,3
10529770,10746,10
10529770,9618,2
10547930,12899,1
10582542,3651,6
11351388,19245,2
12626820,10991,1
13876943,12975,8
16683250,12899,1
17146810,3309,1
18632335,6858,2
18632335,16308,1
18632335,13893,6
18632335,16366,1
20146557,16366,1
20251395,8144,2
20251395,6858,48
22396222,12370,1
22396222,17489,1
1048645,10746,4
1309320,12370,1
1968385,12315,1
2327756,13987,2
2327756,18265,6
2327756,19040,2
2327756,8815,3
3011213,12899,1
5568535,11881,4
5792072,8144,8
5792072,7378,2
6192343,16957,6
6192343,16357,1
6362729,19656,6
6756901,8144,2
6756901,16366,1
7341766,18265,2
8480951,8144,6
8480951,6858,3
8480951,8130,2
8658023,19656,8
8680404,8144,7
8837368,10746,2
8837368,12899,2
10093679,10594,5
10119076,8144,1
10323280,5923,2
10462624,4892,2
10762822,12370,4
10762822,18265,22
12684878,7378,2
12796869,12370,1
12836504,18265,1
14121444,7990,1
14121444,6858,8
15441279,2995,2
17359263,18265,2
19784907,5108,4
19784907,17562,1
20820716,913,2
20820716,3238,1
21988742,10271,1
21993683,11881,4
21993683,12370,3
21993683,10441,4
22354926,11039,2
22354926,10265,2
22442216,10265,2
22442216,8303,1
22584020,8144,5
22584020,19656,6
22584020,7378,11
22584020,7759,8
22584020,8367,2
22584020,6858,2
22584020,8951,2
22584020,7354,7
22584020,7076,1
22584020,7178,4
33599,10746,2
33599,10099,2
2652436,7378,2
2652436,12433,1
2784394,1345,2
3631065,12899,1
3706804,3309,18
3706804,8815,12
3706804,3651,6
5216666,12370,1
5216666,18265,1
7087279,6858,2
7183392,6494,8
7183392,6482,2
8358663,12899,1
9299349,11000,4
9299349,11039,4
9643266,19656,12
10526971,12370,1
12069280,18265,2
12259360,16365,1
12259360,16366,2
12259360,6856,1
12259360,8144,6
12262706,19089,1
12262706,19501,2
13135118,16366,1
13194040,6856,1
13194040,6858,1
13194040,1127,2
15162075,7178,1
15162075,7076,1
15314289,12899,1
15521388,10746,4
16309007,6295,3
16354699,1728,4
16442492,3651,9
16442492,4151,8
17712229,8714,2
17712229,12370,1
18290493,8714,10
18290493,10275,28
18290493,8303,2
18430128,8908,12
19662687,11019,2
19662687,6856,2
19662687,8144,1
19662687,6858,6
19662687,7759,2
19813015,197,1
20495613,17070,2
20816371,8023,6
20935956,10265,2
20935956,10071,2
20935956,10137,5
20935956,4151,2
21628190,8303,4
21628190,11196,2
21628190,11371,2
22356110,12370,1
22817665,1075,4
2864467,8023,1
3385100,6856,1
3549089,17166,2
3549089,12899,1
3549089,12370,1
3586295,10746,4
4234896,12567,2
4482602,7378,2
5695404,17568,1
5695404,17562,6
6841154,3651,2
7564722,10746,4
7566611,3309,1
7566611,12899,1
8721681,3539,2
8723053,19230,2
8723053,6858,4
8800288,19040,2
9328637,8714,2
9418569,18154,1
9840261,12899,1
9840261,10746,2
10222001,5020,1
10222001,5017,2
10222001,7378,2
10222001,16366,1
10423954,12899,1
10423954,1425,2
11345088,10746,2
12027749,18265,2
14256581,12519,6
15637198,12370,2
15819313,12899,1
16772184,18265,3
18172680,17562,2
18992153,18265,10
19369391,18265,2
20357880,10275,4
20357880,11772,2
20726195,17562,4
20726195,17383,4
22677999,12370,1
22677999,8144,2
23065228,10594,2
375933,16366,1
507185,16366,1
1079057,1339,8
1079057,1233,8
1079057,913,1
1196709,18265,24
1300013,8908,4
1427627,10302,2
1427627,10594,2
1427627,10746,4
1427627,10265,6
1662699,18265,2
1746975,3524,1
1746975,4791,1
1746975,3651,2
1746975,4794,2
1746975,4168,1
1890392,7378,2
3494114,12370,1
3494114,18265,9
4518621,10594,1
4550627,18102,1
5575790,6516,1
5575790,6552,10
7345385,6841,2
8225764,6858,10
8225764,16366,2
8908870,7378,2
8908870,8023,2
8946889,6858,4
9128609,10594,4
9338294,12370,1
9338294,11880,1
10050676,12370,1
11801662,16979,2
11981082,17621,1
12065030,11196,8
12769823,12370,1
13110720,12899,2
13893780,10746,4
13893780,6444,1
14477620,10656,10
14477620,12370,2
14477620,17071,2
14477620,10641,12
15289360,11176,1
15289360,14842,1
15289360,17863,2
15289360,11196,2
15289360,11881,1
15289360,3651,1
15289360,9516,1
15289360,8938,1
16104991,6541,4
17255799,4892,1
17255799,6856,1
17255799,16366,2
17879859,11881,4
18533460,12370,1
18533460,12899,1
18754677,18265,2
19111673,11039,12
19317535,17262,2
19317535,17189,24
19317535,17562,2
19317535,4725,2
19317535,17264,4
20602749,2543,2
20602749,12899,1
20721364,8303,2
23048764,18265,2
1310005,11931,4
1310005,11933,2
1310005,11772,8
1323594,16065,1
2549322,12370,5
3705800,10641,2
3877466,12370,2
4167626,12325,2
4167626,16856,1
4167626,16899,4
5520357,913,1
8371382,121,2
8444326,3651,2
9643863,197,76
9763476,5243,2
9763476,3309,2
10235507,7884,2
10533507,10656,1
11378340,11931,1
11852964,10746,2
11852964,3637,2
13306885,1425,4
13306885,12370,2
13306885,10641,4
14109595,10271,1
14689045,10985,58
14689045,10594,4
14689045,11711,1
14689045,10656,2
14689045,11772,2
15268364,8815,2
17951287,12332,2
20026470,12899,1
72214,2767,1
822381,16490,2
822381,3651,12
845014,18265,1
1518697,12899,1
1518697,1011,2
1751786,16366,1
2710794,3304,1
3630215,19656,10
6835988,1379,2
7082569,9843,4
7526017,6858,38
7526017,12928,1
8029160,18265,1
11460485,10746,10
11798658,1127,6
11798658,197,2
11798658,18265,4
12090267,2995,1
12572974,17489,1
12847219,12899,1
13908927,6645,2
14246852,1127,2
14246852,915,1
14692564,4516,1
16218880,17384,10
17596649,12370,7
17596649,19656,21
17694378,3309,2
17694378,3651,2
19900046,8990,3
19900046,9787,5
19900046,10746,1
19900046,7076,2
19900046,8815,3
19900046,19656,4
19900046,11039,5
20826075,8144,13
22552156,12370,1
22696146,8144,4
469262,12370,1
2666135,3303,4
2666135,4516,28
2666135,17385,5
2666135,18265,12
2897920,5923,4
3480266,6858,2
3480266,12370,1
3873614,5204,1
3873614,15471,1
3873614,8908,1
3873614,5078,2
3873614,15389,3
6142870,10594,2
7526016,10746,6
8940002,19656,4
9831529,11880,1
9831529,10447,2
9873034,12559,30
10883373,12899,4
10883373,18725,6
10883373,17071,2
10883373,8951,1
13925049,7310,1
15591989,18265,1
15748068,12980,1
16710230,12899,1
16768316,8144,1
16768316,6858,2
16768316,8114,1
17383376,11196,4
17514919,17431,2
17734382,18853,9
18719630,12675,4
19596973,17562,2
21207909,17562,2
21207909,17568,2
21902569,6858,6
21902569,8144,8
21902569,18265,2
21902569,11881,20
21902569,10746,4
21902569,11772,4
22843935,12370,2
251431,12370,1
289102,1321,2
289102,1345,2
1048638,8144,2
2206793,12968,2
2206793,10265,8
2316291,18265,19
3803321,4151,8
4281990,17136,2
4840421,8303,8
5262006,7250,1
5907167,18265,16
7662567,10594,2
7662567,10746,1
7690275,6509,2
7690275,6337,5
7902312,1233,2
8682505,10231,2
9069764,18265,11
9187776,13087,1
9187776,19656,2
9252890,19040,2
9897481,18265,1
10208178,4892,1
12415524,8303,2
13368395,2995,2
14398201,8725,2
14398201,10656,6
15385007,12370,1
15385007,12555,18
15385007,12519,38
15623185,12005,3
16383346,4287,2
16383346,4329,2
18220785,10442,2
19334314,10746,1
19363964,3092,2
19676363,17729,10
19676363,17728,1
19676363,12370,2
19676363,17621,1
19676363,17761,1
19676363,17673,2
20009593,10137,3
21396142,18265,7
1332607,17673,3
2178998,6858,5
4647054,2414,13
4647054,6858,10
4647054,10594,4
4647054,11447,11
4647054,12899,2
4647054,11412,6
4647054,6125,6
4647054,11196,3
4647054,13987,18
4647054,11583,1
5804628,11339,1
5806931,8951,4
5806931,10746,2
6940979,13087,3
6978188,6125,4
6978188,6252,8
8449036,10746,6
8729973,10415,1
9289020,17562,12
10105547,18844,1
10105547,18833,3
10105547,3092,2
10105547,3238,4
10183163,11412,2
10183163,11196,12
10309588,17568,1
11686951,17673,2
11978323,15047,3
11978323,14991,4
12509596,12370,2
12509596,18265,1
12509596,12109,2
16901578,12370,1
17116765,8303,4
18870823,1321,2
19904297,11772,4
19904297,3651,2
19904297,1339,1
19904297,8144,3
19904297,6858,4
19904297,18853,2
20016270,398,2
20036873,12370,1
21134050,1233,2
1314458,19627,1
1314458,18265,1
4320364,3651,6
4417586,6858,10
4542758,1076,6
4542758,915,2
4832956,11772,13
7172706,19656,2
9528744,8815,1
10181095,17489,1
11257726,5097,2
11257726,8144,8
11257726,5108,2
12695618,8815,2
12770903,1379,6
12770903,2621,2
12770903,2638,20
13191763,8144,10
13191763,16366,2
14870651,6012,13
16084439,8303,2
16084439,11974,1
16084439,11772,6
16084439,11768,2
16220506,18265,2
16539085,11194,9
16539085,11196,4
17089167,19089,2
18624139,10071,2
18624139,11019,1
18624139,10265,3
18624139,8815,2
18624139,11036,5
18624139,10256,2
19667551,12370,2
20034983,7378,2
20034983,9843,9
21167844,5494,7
21167844,5370,6
21190053,19074,8
21190053,18265,6
21190053,8815,6
21190053,19034,12
21190053,19089,12
22605621,19089,1
7165,19656,8
7165,12370,1
7165,13087,1
243251,10594,1
243251,10641,4
243251,8303,1
5010835,10641,1
7652330,12003,4
7689367,3190,2
8001214,3651,2
8001214,7712,17
9956643,9787,2
9956643,12899,1
10310577,8510,1
10913513,19245,2
11041975,11019,5
11041975,11000,2
11502320,10746,2
11959659,5782,1
11959659,18844,1
12245633,17562,1
13762986,6571,2
14806615,17562,1
14806615,18265,25
15271513,18853,1
15271513,18690,2
15712906,17166,4
15712906,12899,1
16404700,12645,4
17205334,6858,4
17844722,10265,4
18289742,4516,6
18419157,18253,1
18870557,12899,8
18870557,16899,6
18870557,12973,2
19218804,16366,1
20613784,12899,1
20897773,12899,1
21329959,3651,22
21329959,12370,1
22231563,18265,6
22482437,16782,2
22493228,16366,3
22493228,8144,1
113476,747,8
1165760,10594,2
1165760,19089,2
1165760,18690,1
2205663,4,1
3359363,19656,2
3359363,19867,2
4052611,13087,1
5581732,10265,10
6057065,2543,1
7080266,8144,2
7758228,18154,1
7758228,17249,1
7758228,18148,6
7758228,4516,10
8582758,16366,1
8582758,8144,4
8843356,19805,2
9628115,18265,8
10202852,5921,2
10304226,18265,30
13092417,18265,6
13314246,16868,5
13314246,16856,2
13587987,12899,1
14610094,17568,1
14610094,17421,5
14610094,18265,2
14610094,4516,2
14610094,18258,1
14610094,17562,2
15657521,10641,2
15657521,16366,3
15657521,11881,2
15772452,16366,1
15884619,18853,2
16116764,15732,1
16116764,10746,13
18783558,12334,1
18868322,12442,1
20615276,18265,1
20936567,8990,1
20936567,10746,11
21148564,16538,1
21148564,7378,4
21148564,7702,3
21632440,3092,6
21635946,11517,5
40978,11036,2
876120,8144,8
1897194,12370,1
1973136,3651,49
2792703,12370,1
2905220,10265,2
2905220,8303,4
2927509,18265,10
2927509,18264,1
3131546,18265,8
3834689,10137,2
3896779,10419,6
3896779,10447,24
3896779,10533,2
4311541,16366,1
4921205,18265,2
5552176,8144,6
6308793,913,1
6308793,3092,3
6522060,1451,1
6596829,5494,1
6596829,5437,1
6596829,6012,4
7792806,17568,1
7792806,8510,9
8244719,17421,1
8382557,6856,1
8382557,8144,6
8804382,431,2
9078633,12370,1
9078633,1232,1
9606484,17943,2
10756293,6858,4
10756293,6570,1
10756293,6482,1
10756293,18253,1
10756293,17489,2
10756293,6580,3
10756293,17943,4
10900913,10265,1
10900913,10275,2
11579809,17562,1
11579809,19447,1
11579809,10746,3
11579809,16539,1
11579809,19419,1
12503776,19074,4
12503776,4,1
12503776,197,14
12861207,11772,4
14386622,18265,1
14386622,12899,3
15122558,16366,1
15148936,12370,2
15148936,12899,1
17028518,18265,4
17028518,12899,1
18626521,19040,2
20016330,17562,4
20830574,3651,6
21576393,290,1
22343060,6858,2
22732358,12370,1
23050567,10746,12
23050567,10594,6
23050567,12370,2
269167,18265,2
569184,12334,1
3008202,17863,1
3008202,17071,2
3008202,16957,6
3008202,16806,4
3759191,3309,8
3759191,12370,3
4444994,5326,1
4712407,11371,7
4764295,17385,4
4996934,7814,5
4996934,7378,4
5024970,10275,2
6278851,9495,1
6501349,11880,1
7655503,19089,1
8099851,11039,2
8139780,3238,1
11272351,6645,2
12127416,5600,2
12765565,10641,2
12765565,12370,1
13235405,16366,1
13327762,18265,8
13762943,18265,2
13762943,10746,8
15417627,11039,2
16312424,12346,1
16422799,11039,4
17628724,431,2
17846199,12370,5
17846199,16814,2
19091762,19089,14
19350758,5869,2
19350758,6252,6
19460511,3651,3
20008752,10985,2
20008752,10641,8
20025160,4415,2
20347073,9495,1
20347073,10442,1
21060429,10447,11
21318320,19656,6
21318320,18837,2
